fichier;nature;numéro;date;année;sens;extrait
CONSTEXT000017665657.xml;AN;73-623;1973-07-11;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Marcel Bayle, demeurant à Toulon (Var), immeuble Les Vikings,
CONSTEXT000017665661.xml;AN;73-629;1973-04-12;1973;Rejet;# Vu l'ordonnance du 7 novembre 1958 portant loi organique# sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Robert Poitevin, demeurant à Loisy-sur-Marne (Marne), ladite 
CONSTEXT000017665666.xml;AN;73-638/668;1973-07-11;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le décret du 31 octobre 1958, modifié par le décret du 1er janvier 1967 ,# Vu l° la requê
CONSTEXT000017665668.xml;AN;73-685;1973-10-11;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Martin Malvy, demeurant à Figeac (Lot), 14, avenue F. Lacroix
CONSTEXT000017665669.xml;AN;73-686/687;1973-07-05;1973;Annulation;oindre pour y être statué par une décision ,# 2. Considérant qu'aux termes de l'article L.O. 133 du code électoral : "Ne peuvent être élus dans toute circonscription comprise dans le ressort dans lequel ils ont
CONSTEXT000017665671.xml;AN;73-690;1973-10-25;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Paul Lacave, pharmacien, demeurant à Capesterre-de-Guadeloupe
CONSTEXT000017665702.xml;SEN;77-825;1977-11-23;1977;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu l'article 642 du code de procédure civile ,# Vu le jugement du tribunal administratif de 
CONSTEXT000017665704.xml;AN;78-827;1978-05-24;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Georges Allain, demeurant 8 bis, rue de Champ-Guérin à Argent
CONSTEXT000017665707.xml;SEN;74-815;1975-02-05;1975;Rejet;t n° 59-389 du 10 mars 1959 portant statut du Conseil supérieur des Français de l'étranger ,# Vu le code électoral , # .# Vu : 1° les requêtes présentées par M. Jacques Reitzer, demeurant à Casablanca (Maroc), 
CONSTEXT000017665708.xml;SEN;74-816/817/818;1975-02-05;1975;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu 1° la requête présentée par M. Gaston Hoarau, demeurant à Saint-Leu (Réunion), ladite req
CONSTEXT000017665726.xml;DC04;76-74;1976-12-28;1976;Non conformité partielle;
CONSTEXT000017665790.xml;AN;78-836;1978-05-10;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Jean-Marie Benoist demeurant 70, rue Madame, à Paris (6e), la
CONSTEXT000017665791.xml;AN;78-837;1978-05-24;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Raymond Offroy, demeurant 24, rue Victor-Hugo à Dieppe (Seine
CONSTEXT000017665793.xml;AN;78-839;1978-07-05;1978;Rejet;, dans de nombreux bureaux de vote de la circonscription, les tables prévues par l'article L. 58 du code électoral en vue de permettre aux électeurs de prendre les bulletins de vote, n'ont pas été installées, d
CONSTEXT000017665795.xml;AN;78-841;1978-06-21;1978;Rejet;
CONSTEXT000017665796.xml;AN;78-842;1978-06-28;1978;Rejet;
CONSTEXT000017665797.xml;AN;78-843;1978-06-28;1978;Rejet;
CONSTEXT000017665798.xml;AN;78-844;1978-06-28;1978;Rejet;
CONSTEXT000017665799.xml;AN;78-845;1978-07-12;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Michel Renard, demeurant quartier Plateforme, au Marigot (Mar
CONSTEXT000017665800.xml;AN;78-846;1978-05-17;1978;Rejet;
CONSTEXT000017665806.xml;AN;78-852;1978-05-24;1978;Rejet;
CONSTEXT000017665807.xml;AN;78-853;1978-06-14;1978;Rejet;
CONSTEXT000017665808.xml;AN;78-854;1978-06-21;1978;Rejet;
CONSTEXT000017665809.xml;AN;78-855;1978-05-24;1978;Rejet;
CONSTEXT000017665813.xml;AN;78-860;1978-07-12;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Frédéric Jalton, demeurant à Abymes-Bourg (Guadeloupe), ladit
CONSTEXT000017665818.xml;AN;78-865;1978-06-28;1978;Rejet;
CONSTEXT000017665820.xml;AN;78-867/870;1978-05-31;1978;Rejet;
CONSTEXT000017665821.xml;AN;78-868;1978-06-07;1978;Rejet;
CONSTEXT000017665823.xml;AN;78-871;1978-06-14;1978;Rejet;
CONSTEXT000017665824.xml;AN;78-872;1978-07-12;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée pour M. François Loncle, demeurant à Louviers (Eure), 8 bis, rue Hen
CONSTEXT000017665826.xml;AN;78-874;1978-07-12;1978;Annulation;
CONSTEXT000017665827.xml;AN;78-875;1978-06-21;1978;Rejet;
CONSTEXT000017665828.xml;AN;78-876;1978-05-10;1978;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par Mme Segretain, demeurant 6, square Lavoisier, à Fontenay-le-Fleu
CONSTEXT000017665831.xml;AN;78-880;1978-06-14;1978;Rejet;
CONSTEXT000017665833.xml;AN;78-882;1978-06-07;1978;Rejet;
CONSTEXT000017665834.xml;AN;78-883;1978-07-05;1978;Rejet;
CONSTEXT000017665835.xml;AN;78-884;1978-06-14;1978;Rejet;
CONSTEXT000017665894.xml;SEN;80-890/891;1980-12-02;1980;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu : 1° la requête présentée par M. Henri Gourmelen, enregistrée le 9 octobre 1980 au secrét
CONSTEXT000017665903.xml;AN;81-903/905/916;1981-09-17;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu :# 1° La requête présentée par M. François Burck, demeurant à Nouméa (Nouvelle-Calédonie)
CONSTEXT000017665910.xml;AN;81-911/929;1981-09-17;1981;Rejet;
CONSTEXT000017665911.xml;AN;81-912;1981-11-12;1981;Rejet;uitième bureau de vote de Vitry-sur-Seine n'a pas été déposée, comme le prescrit l'article R. 53 du code électoral, sur la table autour de laquelle siégeait le bureau de vote et qu'il n'a pas été procédé aux ém
CONSTEXT000017665916.xml;AN;81-919;1981-11-05;1981;Rejet;
CONSTEXT000017665917.xml;AN;81-920/924;1981-11-12;1981;Rejet;
CONSTEXT000017665926.xml;AN;81-931;1981-10-01;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Daniel Groscolas, demeurant à Saint-Max (Meurthe-et-Moselle),
CONSTEXT000017665927.xml;AN;81-932;1981-12-03;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Jean-Yves Merle, demeurant : rue des Ecuyers à Lumeray (Seine
CONSTEXT000017665930.xml;AN;81-936;1981-12-03;1981;Annulation;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Jacques Dominati, demeurant 6 rue de Seine, à Paris (6ème arr
CONSTEXT000017665931.xml;AN;81-937;1981-11-05;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Pierre Giacomi, demeurant à Borga, 20290 Casamozza, enregistr
CONSTEXT000017665932.xml;AN;81-938;1981-09-09;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Claude Bronn, demeurant : 25, rue de la Garé, 67370 Truchters
CONSTEXT000017665936.xml;AN;81-942;1981-10-01;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Louis Girard, demeurant à Marseille, enregistrée le 30 juin 1
CONSTEXT000017665937.xml;AN;81-943;1981-09-24;1981;Rejet;
CONSTEXT000017665942.xml;AN;81-948/953;1981-12-03;1981;Annulation;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu :# 1° la requête présentée par MM. Stelio Farandjis et Philippe Farine, demeurant à Paris
CONSTEXT000017665944.xml;AN;81-950;1981-09-24;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par MM. Bernard Cornut-Gentille, demeurant à Cannes (Alpes-Maritimes
CONSTEXT000017665946.xml;AN;81-952;1981-12-03;1981;Annulation;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Michel Lemaître, demeurant 31, rue Clément-Marot, à Châlons-s
CONSTEXT000017665949.xml;AN;81-958;1981-11-19;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Paul Vergés, candidat, demeurant : 87, rue Pasteur, à Saint-D
CONSTEXT000017665950.xml;AN;81-959;1981-10-09;1981;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par MM. Basilio Tui, Apeleto Likuvalu, Petelo Takatai, électeurs, MM
CONSTEXT000017665952.xml;ELEC;81-1;1981-06-11;1981;Rejet;t valoir que les dispositions des décrets attaqués sont contraires aux dispositions législatives du code électoral, notamment en ce qui regarde la durée minimum de la campagne électorale, le principe de la simu
CONSTEXT000017665953.xml;DC04;80-127;1981-01-20;1981;Non conformité partielle;
CONSTEXT000017665959.xml;DC04;79-109;1980-01-09;1980;Non conformité partielle;
CONSTEXT000017665963.xml;DC04;80-117;1980-07-22;1980;Conformité;
CONSTEXT000017665964.xml;DC04;80-119;1980-07-22;1980;Conformité;
CONSTEXT000017665985.xml;DC04;92-316;1993-01-20;1993;Non conformité partielle;le est au surplus contraire à l'intérêt général.##6. Sur l'article 86 établissant l'article L 26 du code électoral : atteinte au droit de vote.# Le nouvel article L 26 du code électoral résultant de l'article 8
CONSTEXT000017665986.xml;DC04;92-317;1993-01-21;1993;Non conformité partielle;
CONSTEXT000017665987.xml;DC04;93-318;1993-06-30;1993;Conformité;
CONSTEXT000017665988.xml;DC04;93-319;1993-06-30;1993;Conformité;
CONSTEXT000017665989.xml;DC04;93-320;1993-06-21;1993;Non conformité partielle;
CONSTEXT000017665990.xml;DC04;93-321;1993-07-20;1993;Non conformité partielle;
CONSTEXT000017665991.xml;DC04;93-322;1993-07-28;1993;Non conformité totale;
CONSTEXT000017666001.xml;SEN;95-2061;1995-12-15;1995;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666003.xml;SEN;95-2066/2074;1995-11-29;1995;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666004.xml;AN;97-2198;1997-12-16;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral dans sa rédaction résultant notamment de la loi organique n° 95-62 du 19 janvier 1995 modifiant
CONSTEXT000017666005.xml;AN;97-2200;1997-12-16;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666006.xml;AN;97-2203;1997-12-09;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral dans sa rédaction résultant notamment de la loi organique n° 95-62 du 19 janvier 1995 modifiant
CONSTEXT000017666007.xml;AN;97-2204;1997-12-16;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral dans sa rédaction résultant notamment de la loi organique n° 95-62 du 19 janvier 1995 modifiant
CONSTEXT000017666008.xml;AN;97-2205;1997-11-25;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666009.xml;AN;97-2206;1997-07-10;1997;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666011.xml;AN;97-2210;1997-10-23;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666012.xml;AN;97-2214;1997-10-14;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666015.xml;AN;97-2223;1997-11-18;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666017.xml;AN;97-2225/2241;1997-11-18;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666024.xml;AN;97-2236;1997-11-18;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666033.xml;AN;97-2262;1997-11-25;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666036.xml;AN;97-2267;1997-11-25;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666040.xml;DC04;93-323;1993-08-05;1993;Non conformité partielle;
CONSTEXT000017666044.xml;AN;97-2275;1997-11-25;1997;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # #Vu le code électoral , # #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666057.xml;SEN;95-2067;1995-11-29;1995;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666074.xml;DC04;96-387;1997-01-21;1997;Conformité;
CONSTEXT000017666075.xml;DC04;97-388;1997-03-20;1997;Conformité;
CONSTEXT000017666076.xml;DC04;97-389;1997-04-22;1997;Non conformité partielle;
CONSTEXT000017666077.xml;DC04;97-391;1997-11-07;1997;Conformité;
CONSTEXT000017666079.xml;DC04;97-393;1997-12-18;1997;Conformité;
CONSTEXT000017666080.xml;DC04;97-395;1997-12-30;1997;Non conformité partielle;
CONSTEXT000017666082.xml;AN;97-2271;1997-07-10;1997;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666091.xml;AN;97-2113/2119/2146/2154/2234/2235/2242/2243;1998-02-20;1998;Rejet; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017666092.xml;AN;97-2120/2164/2196/2215/2259;1998-02-06;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666093.xml;AN;97-2129/2136;1998-01-09;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666094.xml;AN;97-2135;1998-01-09;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666099.xml;AN;97-2186;1998-01-09;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666100.xml;AN;97-2193;1998-01-09;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666101.xml;AN;97-2195;1998-01-29;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le réglement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666102.xml;AN;97-2196R;1998-03-12;1998;Rejet; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017666103.xml;AN;97-2201/2220;1998-02-13;1998;Rejet;odifiée portant loi organique sur le Conseil constitutionnel et notamment son article 33 , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666104.xml;AN;97-2202;1998-01-15;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666106.xml;AN;97-2212;1998-02-06;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666109.xml;AN;97-2221;1998-01-23;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666110.xml;AN;97-2226;1998-01-29;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666112.xml;AN;97-2237;1998-01-29;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666113.xml;AN;97-2238;1998-01-29;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666115.xml;AN;97-2247;1998-01-22;1998;Rejet; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#  Vu le code électoral tel qu'applicable dans les territoires d'outre-mer ,#  Vu le règlement applicable à la procédur
CONSTEXT000017666116.xml;AN;97-2248;1998-02-13;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666117.xml;AN;97-2250;1998-01-29;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666118.xml;AN;97-2251;1998-01-29;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral,  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666121.xml;AN;97-2260;1998-01-15;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666122.xml;AN;97-2261;1998-01-15;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666123.xml;AN;97-2263;1998-02-13;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666124.xml;AN;97-2264;1998-01-23;1998;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #Vu le code électoral , #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666147.xml;AN;97-2173/2207;1998-01-09;1998;Rejet;58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666164.xml;AN;97-2244;1998-01-15;1998;Rejet;l constitutionnel , #  Vu la loi du 29 juillet 1881 modifiée sur la liberté de la presse , #  Vu le code électoral , #  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le
CONSTEXT000017666368.xml;DC04;93-324;1993-08-03;1993;Non conformité partielle;
CONSTEXT000017666369.xml;DC04;93-325;1993-08-13;1993;Non conformité partielle;
CONSTEXT000017666370.xml;DC04;93-326;1993-08-11;1993;Non conformité partielle;
CONSTEXT000017666372.xml;DC04;93-330;1993-12-29;1993;Conformité;
CONSTEXT000017666378.xml;SEN;95-2068;1995-11-29;1995;Rejet; du 17 juin 1983 relative à la représentation au Sénat des Français établis hors de France ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666381.xml;SEN;95-2075;1995-11-29;1995;Rejet;modifiée portant loi organique sur le Conseil constitutionnel, et notamment son article 38 ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666382.xml;AN;95-2055;1996-01-19;1996;Rejet; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017666383.xml;AN;95-2057/2059/2060;1996-05-03;1996;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral dans sa rédaction résultant notamment de la loi organique no 95-62 du 19 janvier 1995 modifiant
CONSTEXT000017666384.xml;AN;95-2058;1996-07-12;1996;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666431.xml;AN;93-1209R;1994-03-10;1994;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666433.xml;AN;93-1679/1680/1681/1682/1683/1684;1994-06-07;1994;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666436.xml;AN;94-2047/2048;1994-12-21;1994;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666442.xml;ELEC-prepaAN;93-8R;1994-03-10;1994;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Le rapporteur ayant été entendu ,# #1. Considérant que, par sa décision en date du 17 décembr
CONSTEXT000017666501.xml;DC04;93-332;1994-01-13;1994;Conformité;
CONSTEXT000017666502.xml;DC04;93-333;1994-01-21;1994;Conformité;
CONSTEXT000017666503.xml;DC04;93-334;1994-01-20;1994;Conformité;
CONSTEXT000017666504.xml;DC04;93-335;1994-01-21;1994;Non conformité partielle;
CONSTEXT000017666505.xml;AN;95-2057/2059/2060/2084/2085R;1996-11-06;1996;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666506.xml;AN;95-2070R;1996-11-06;1996;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666513.xml;DC04;96-374;1996-04-09;1996;Conformité;
CONSTEXT000017666514.xml;DC04;96-375;1996-04-09;1996;Conformité;
CONSTEXT000017666552.xml;DC04;94-342;1994-07-07;1994;Conformité;
CONSTEXT000017666553.xml;DC04;94-343/344;1994-07-27;1994;Conformité;
CONSTEXT000017666554.xml;DC04;94-345;1994-07-29;1994;Non conformité partielle;
CONSTEXT000017666555.xml;DC04;94-346;1994-07-21;1994;Non conformité partielle;
CONSTEXT000017666556.xml;DC04;94-347;1994-08-03;1994;Conformité;
CONSTEXT000017666557.xml;DC04;94-348;1994-08-03;1994;Non conformité partielle;
CONSTEXT000017666558.xml;DC04;94-350;1994-12-20;1994;Conformité;
CONSTEXT000017666559.xml;DC04;96-377;1996-07-16;1996;Non conformité partielle;
CONSTEXT000017666560.xml;DC04;96-378;1996-07-23;1996;Non conformité partielle;
CONSTEXT000017666561.xml;DC04;96-380;1996-07-23;1996;Conformité;
CONSTEXT000017666562.xml;DC04;96-383;1996-11-06;1996;Conformité;
